class,order,family,genus,species,scientificName,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,elevation,eventDate,month,year,speciesKey,recordedBy,oso_2024,code,label_fr,label_en,vernacularName_fr,in_ep,ep_names,ep_types,ep_types_abr,ep_uicn_categories,cd_sig
Aves,Galliformes,Phasianidae,Alectoris,Alectoris graeca,"Alectoris graeca (Meisner, 1804)",44.34108,6.79569,250.0,2535.0,2005-10-28,10.0,2005,2474055.0,AUTRAN Gérard,18,18.0,Prairies naturelles,Natural grasslands and pastures,Perdrix bartavelle,False,,,,,10kmL93E100N636
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,"Lagopus muta (Montin, 1781)",44.11845,6.71829,250.0,2275.0,1995-07-30,7.0,1995,5227679.0,HENRY Pierre-Yves;GAZAVE Elodie,19,19.0,Landes ligneuses / broussailles,Woody moorlands,Lagopède alpin,True,Mercantour [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E099N634
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.73902,7.01226,25.0,2327.0,1998-09-27,9.0,1998,2473682.0,PAULUS Guillaume,18,18.0,Prairies naturelles,Natural grasslands and pastures,Tétras lyre,True,Queyras; Réserve De Biosphère Du Mont Viso,"Parc naturel régional; Réserve de Biosphère, zone tampon",bios; pnr,V,10kmL93E101N641
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,"Lagopus muta (Montin, 1781)",44.24899,6.85222,25.0,2660.0,2004-11-25,11.0,2004,5227679.0,AUTRAN Gérard,18,18.0,Prairies naturelles,Natural grasslands and pastures,Lagopède alpin,False,,,,,10kmL93E100N635
Aves,Galliformes,Phasianidae,Alectoris,Alectoris graeca,"Alectoris graeca (Meisner, 1804)",44.20183,6.91165,25.0,1840.0,2003-11-18,11.0,2003,2474055.0,AUTRAN Gérard,18,18.0,Prairies naturelles,Natural grasslands and pastures,Perdrix bartavelle,False,,,,,10kmL93E101N635
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.19959,6.97413,25.0,1680.0,2005-10-31,10.0,2005,2473682.0,AUTRAN Gérard,17,17.0,Forêt de conifères,Softwood forest,Tétras lyre,False,,,,,10kmL93E101N635
Aves,Galliformes,Phasianidae,Alectoris,Alectoris graeca,"Alectoris graeca (Meisner, 1804)",44.29173,6.91786,250.0,2582.0,2005-09-20,9.0,2005,2474055.0,AUTRAN Gérard,18,18.0,Prairies naturelles,Natural grasslands and pastures,Perdrix bartavelle,True,Mercantour,"Parc national, zone cœur",pn,II,10kmL93E101N636
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.29173,6.91786,250.0,2190.0,2004-07-24,7.0,2004,2473682.0,AUTRAN Gérard,18,18.0,Prairies naturelles,Natural grasslands and pastures,Tétras lyre,True,Mercantour,"Parc national, zone cœur",pn,II,10kmL93E101N636
Aves,Galliformes,Phasianidae,Alectoris,Alectoris graeca,"Alectoris graeca (Meisner, 1804)",44.29173,6.91786,250.0,1700.0,2005-02-24,2.0,2005,2474055.0,AUTRAN Gérard,18,18.0,Prairies naturelles,Natural grasslands and pastures,Perdrix bartavelle,True,Mercantour,"Parc national, zone cœur",pn,II,10kmL93E101N636
Aves,Galliformes,Phasianidae,Alectoris,Alectoris graeca,"Alectoris graeca (Meisner, 1804)",44.29173,6.91786,250.0,1590.0,2004-12-06,12.0,2004,2474055.0,AUTRAN Gérard,18,18.0,Prairies naturelles,Natural grasslands and pastures,Perdrix bartavelle,True,Mercantour,"Parc national, zone cœur",pn,II,10kmL93E101N636
Aves,Galliformes,Phasianidae,Alectoris,Alectoris graeca,"Alectoris graeca (Meisner, 1804)",44.1973,7.03661,25.0,1780.0,2004-11-21,11.0,2004,2474055.0,AUTRAN Gérard,19,19.0,Landes ligneuses / broussailles,Woody moorlands,Perdrix bartavelle,False,,,,,10kmL93E102N635
Aves,Galliformes,Phasianidae,Alectoris,Alectoris graeca,"Alectoris graeca (Meisner, 1804)",44.20183,6.91165,25.0,1848.0,2005-09-13,9.0,2005,2474055.0,AUTRAN Gérard,18,18.0,Prairies naturelles,Natural grasslands and pastures,Perdrix bartavelle,False,,,,,10kmL93E101N635
Aves,Galliformes,Phasianidae,Alectoris,Alectoris graeca,"Alectoris graeca (Meisner, 1804)",44.25331,6.72713,25.0,2107.0,1984-11-02,11.0,1984,2474055.0,ORSINI Philippe,20,20.0,Surfaces minérales naturelles,Natural mineral surfaces,Perdrix bartavelle,True,Mercantour,"Parc national, zone cœur",pn,II,10kmL93E099N635
Aves,Galliformes,Phasianidae,Alectoris,Alectoris graeca,"Alectoris graeca (Meisner, 1804)",44.20183,6.91165,25.0,2080.0,2005-10-01,10.0,2005,2474055.0,AUTRAN Gérard;PIQUES Jean-Christian,18,18.0,Prairies naturelles,Natural grasslands and pastures,Perdrix bartavelle,False,,,,,10kmL93E101N635
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.24453,6.97728,25.0,1800.0,2002-01-19,1.0,2002,2473682.0,AUTRAN Sébastien;AUTRAN Gérard,18,18.0,Prairies naturelles,Natural grasslands and pastures,Tétras lyre,False,,,,,10kmL93E101N635
Aves,Galliformes,Phasianidae,Alectoris,Alectoris graeca,"Alectoris graeca (Meisner, 1804)",44.1973,7.03661,25.0,1760.0,2004-01-14,1.0,2004,2474055.0,AUTRAN Gérard,19,19.0,Landes ligneuses / broussailles,Woody moorlands,Perdrix bartavelle,False,,,,,10kmL93E102N635
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.29173,6.91786,250.0,1860.0,2004-02-12,2.0,2004,2473682.0,AUTRAN Gérard,18,18.0,Prairies naturelles,Natural grasslands and pastures,Tétras lyre,True,Mercantour,"Parc national, zone cœur",pn,II,10kmL93E101N636
Aves,Galliformes,Phasianidae,Alectoris,Alectoris graeca,"Alectoris graeca (Meisner, 1804)",44.29173,6.91786,250.0,1540.0,2005-01-15,1.0,2005,2474055.0,AUTRAN Lucile;AUTRAN Gérard;AUTRAN Sébastien,18,18.0,Prairies naturelles,Natural grasslands and pastures,Perdrix bartavelle,True,Mercantour,"Parc national, zone cœur",pn,II,10kmL93E101N636
Aves,Galliformes,Phasianidae,Alectoris,Alectoris graeca,"Alectoris graeca (Meisner, 1804)",44.29173,6.91786,250.0,1600.0,2000-11-25,11.0,2000,2474055.0,AUTRAN Lucile;AUTRAN Gérard,18,18.0,Prairies naturelles,Natural grasslands and pastures,Perdrix bartavelle,True,Mercantour,"Parc national, zone cœur",pn,II,10kmL93E101N636
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,"Lagopus muta (Montin, 1781)",44.15464,6.97099,250.0,2650.0,2005-10-29,10.0,2005,5227679.0,AUTRAN Gérard,20,20.0,Surfaces minérales naturelles,Natural mineral surfaces,Lagopède alpin,True,Mercantour,"Parc national, zone cœur",pn,II,10kmL93E101N634
Aves,Galliformes,Phasianidae,Alectoris,Alectoris graeca,"Alectoris graeca (Meisner, 1804)",44.3389,6.85833,250.0,2250.0,2002-04-29,4.0,2002,2474055.0,AUTRAN Gérard,18,18.0,Prairies naturelles,Natural grasslands and pastures,Perdrix bartavelle,True,Mercantour,"Parc national, zone cœur",pn,II,10kmL93E100N636
Aves,Galliformes,Phasianidae,Alectoris,Alectoris graeca,"Alectoris graeca (Meisner, 1804)",44.29173,6.91786,250.0,1530.0,2005-01-15,1.0,2005,2474055.0,AUTRAN Lucile;AUTRAN Gérard;AUTRAN Sébastien,18,18.0,Prairies naturelles,Natural grasslands and pastures,Perdrix bartavelle,True,Mercantour,"Parc national, zone cœur",pn,II,10kmL93E101N636
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,"Lagopus muta (Montin, 1781)",44.25331,6.72713,25.0,1261.0,1996-07-07,7.0,1996,5227679.0,BELAUD Michel,20,20.0,Surfaces minérales naturelles,Natural mineral surfaces,Lagopède alpin,True,Mercantour,"Parc national, zone cœur",pn,II,10kmL93E099N635
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,"Lagopus muta (Montin, 1781)",44.34108,6.79569,250.0,2790.0,2003-06-12,6.0,2003,5227679.0,AUTRAN Gérard,18,18.0,Prairies naturelles,Natural grasslands and pastures,Lagopède alpin,False,,,,,10kmL93E100N636
Aves,Galliformes,Phasianidae,Alectoris,Alectoris graeca,"Alectoris graeca (Meisner, 1804)",44.1973,7.03661,25.0,1700.0,2003-12-20,12.0,2003,2474055.0,AUTRAN Gérard;AUTRAN Lucile;AUTRAN Sébastien,19,19.0,Landes ligneuses / broussailles,Woody moorlands,Perdrix bartavelle,False,,,,,10kmL93E102N635
Aves,Galliformes,Phasianidae,Alectoris,Alectoris graeca,"Alectoris graeca (Meisner, 1804)",44.24453,6.97728,25.0,1770.0,2004-01-15,1.0,2004,2474055.0,AUTRAN Gérard,18,18.0,Prairies naturelles,Natural grasslands and pastures,Perdrix bartavelle,False,,,,,10kmL93E101N635
Aves,Galliformes,Phasianidae,Alectoris,Alectoris graeca,"Alectoris graeca (Meisner, 1804)",44.29173,6.91786,250.0,1830.0,2002-12-19,12.0,2002,2474055.0,AUTRAN Gérard,18,18.0,Prairies naturelles,Natural grasslands and pastures,Perdrix bartavelle,True,Mercantour,"Parc national, zone cœur",pn,II,10kmL93E101N636
Aves,Galliformes,Phasianidae,Alectoris,Alectoris graeca,"Alectoris graeca (Meisner, 1804)",44.24453,6.97728,25.0,2020.0,2005-10-26,10.0,2005,2474055.0,AUTRAN Gérard,18,18.0,Prairies naturelles,Natural grasslands and pastures,Perdrix bartavelle,False,,,,,10kmL93E101N635
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,"Lagopus muta (Montin, 1781)",44.42881,6.86447,250.0,2800.0,2004-09-26,9.0,2004,5227679.0,AUTRAN Gérard,19,19.0,Landes ligneuses / broussailles,Woody moorlands,Lagopède alpin,True,Mercantour [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E100N637
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.24899,6.85222,25.0,1950.0,2004-11-12,11.0,2004,2473682.0,AUTRAN Gérard,18,18.0,Prairies naturelles,Natural grasslands and pastures,Tétras lyre,False,,,,,10kmL93E100N635
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,"Lagopus mutus pyrenaicus Hartert, 1921",42.82795,-0.50877,100.0,,2012-05-15,5.0,2012,5227679.0,CHAVAGNEUX FREDERIC (PNP),18,18.0,Prairies naturelles,Natural grasslands and pastures,Lagopède alpin,True,Pyrénées,"Parc national, zone cœur",pn,II,10kmL93E041N619
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,"Lagopus mutus pyrenaicus Hartert, 1921",42.86594,-0.49428,100.0,,2012-09-23,9.0,2012,5227679.0,CHAVAGNEUX FREDERIC (PNP),18,18.0,Prairies naturelles,Natural grasslands and pastures,Lagopède alpin,True,Pyrénées,"Parc national, zone cœur",pn,II,10kmL93E041N620
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,"Lagopus mutus pyrenaicus Hartert, 1921",42.84344,-0.50217,100.0,,2012-06-18,6.0,2012,5227679.0,CHAVAGNEUX FREDERIC (PNP),18,18.0,Prairies naturelles,Natural grasslands and pastures,Lagopède alpin,True,Pyrénées,"Parc national, zone cœur",pn,II,10kmL93E041N620
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,"Lagopus mutus pyrenaicus Hartert, 1921",42.82714,-0.51675,10.0,,2012-05-15,5.0,2012,5227679.0,CHAVAGNEUX FREDERIC (PNP),18,18.0,Prairies naturelles,Natural grasslands and pastures,Lagopède alpin,True,Pyrénées,"Parc national, zone cœur",pn,II,10kmL93E041N619
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,"Lagopus mutus pyrenaicus Hartert, 1921",42.88238,-0.37457,100.0,,2013-02-19,2.0,2013,5227679.0,ANDRE CHRISTOPHE (PNP),18,18.0,Prairies naturelles,Natural grasslands and pastures,Lagopède alpin,True,Vallee Du Soussoueou,Site classé selon la loi de 1930,sc,,10kmL93E042N620
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,"Lagopus mutus pyrenaicus Hartert, 1921",42.95074,-0.69887,10.0,,2013-02-19,2.0,2013,5227679.0,DEMOULIN JEROME (PNP),18,18.0,Prairies naturelles,Natural grasslands and pastures,Lagopède alpin,False,,,,,10kmL93E039N621
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,"Lagopus mutus pyrenaicus Hartert, 1921",42.82497,-0.51349,100.0,,2012-05-16,5.0,2012,5227679.0,CHAVAGNEUX FREDERIC (PNP),18,18.0,Prairies naturelles,Natural grasslands and pastures,Lagopède alpin,True,Pyrénées,"Parc national, zone cœur",pn,II,10kmL93E041N619
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,"Lagopus mutus pyrenaicus Hartert, 1921",42.93557,-0.35849,10.0,,2013-01-12,1.0,2013,5227679.0,DEMOULIN JEROME (PNP),18,18.0,Prairies naturelles,Natural grasslands and pastures,Lagopède alpin,False,,,,,10kmL93E042N620
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,"Lagopus mutus pyrenaicus Hartert, 1921",42.873,-0.32116,100.0,,2012-06-13,6.0,2012,5227679.0,PEYRUSQUE DIDIER (PNP),18,18.0,Prairies naturelles,Natural grasslands and pastures,Lagopède alpin,True,Pyrénées; Vallee Du Soussoueou,"Parc national, zone cœur; Site classé selon la loi de 1930",pn; sc,II,10kmL93E042N620
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,"Lagopus mutus pyrenaicus Hartert, 1921",42.93086,-0.51181,10.0,,2012-11-19,11.0,2012,5227679.0,ANDRE CHRISTOPHE (PNP),18,18.0,Prairies naturelles,Natural grasslands and pastures,Lagopède alpin,True,Pyrénées [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E041N620
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,"Lagopus muta (Montin, 1781)",44.25117,6.78968,25.0,2678.0,2018-08-27,8.0,2018,5227679.0,BELLEAU Eric,18,18.0,Prairies naturelles,Natural grasslands and pastures,Lagopède alpin,True,Mercantour,"Parc national, zone cœur",pn,II,10kmL93E100N635
Aves,Galliformes,Phasianidae,Alectoris,Alectoris graeca,"Alectoris graeca (Meisner, 1804)",43.33841,5.68116,25.0,550.0,2018-09-23,9.0,2018,2474055.0,CRéGU Alexandre,19,19.0,Landes ligneuses / broussailles,Woody moorlands,Perdrix bartavelle,True,La Sainte-Baume ,Parc naturel régional,pnr,V,10kmL93E091N625
Aves,Galliformes,Phasianidae,Tetrastes,Tetrastes bonasia,"Bonasa bonasia (Linnaeus, 1758)",44.59441,5.86696,25.0,1442.0,2018-09-15,9.0,2018,2473663.0,FLITTI Amine,13,13.0,Prairies,Grasslands,,False,,,,,10kmL93E092N639
Aves,Galliformes,Phasianidae,Alectoris,Alectoris graeca,"Alectoris graeca (Meisner, 1804)",44.43314,6.73899,250.0,1281.0,2018-02-08,2.0,2018,2474055.0,BELLEAU Eric,17,17.0,Forêt de conifères,Softwood forest,Perdrix bartavelle,False,,,,,10kmL93E099N637
Aves,Galliformes,Phasianidae,Tetrastes,Tetrastes bonasia,"Bonasa bonasia (Linnaeus, 1758)",44.34741,6.60775,250.0,1308.0,2018-02-24,2.0,2018,2473663.0,BELLEAU Eric,17,17.0,Forêt de conifères,Softwood forest,,True,Mercantour [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E098N636
Aves,Galliformes,Phasianidae,Alectoris,Alectoris graeca,"Alectoris graeca (Meisner, 1804)",44.09047,7.46673,250.0,2238.0,2018-06-26,6.0,2018,2474055.0,GIRAUDO Luca,18,18.0,Prairies naturelles,Natural grasslands and pastures,Perdrix bartavelle,True,Mercantour; Vallée Des Merveilles,"Parc national, zone cœur; Site classé selon la loi de 1930",pn; sc,II,10kmL93E105N634
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.62894,6.24721,25.0,1995.0,2018-04-26,4.0,2018,2473682.0,CORAIL Marc,18,18.0,Prairies naturelles,Natural grasslands and pastures,Tétras lyre,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E095N639
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.72072,6.18931,25.0,2093.0,2018-06-03,6.0,2018,2473682.0,ROQUES Rémy,20,20.0,Surfaces minérales naturelles,Natural mineral surfaces,Tétras lyre,True,Ecrins,"Parc national, zone cœur",pn,II,10kmL93E095N640
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.72072,6.18931,25.0,1933.0,2018-06-03,6.0,2018,2473682.0,ROQUES Rémy,20,20.0,Surfaces minérales naturelles,Natural mineral surfaces,Tétras lyre,True,Ecrins,"Parc national, zone cœur",pn,II,10kmL93E095N640
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.29827,6.73009,250.0,2274.0,2018-05-30,5.0,2018,2473682.0,BELLEAU Eric,20,20.0,Surfaces minérales naturelles,Natural mineral surfaces,Tétras lyre,True,Mercantour,"Parc national, zone cœur",pn,II,10kmL93E099N636
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.67391,6.2498,25.0,1958.0,2018-10-06,10.0,2018,2473682.0,CORAIL Marc,13,13.0,Prairies,Grasslands,Tétras lyre,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E095N640
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,"Lagopus muta (Montin, 1781)",44.25331,6.72713,25.0,2523.0,2018-06-16,6.0,2018,5227679.0,BELLEAU Eric,20,20.0,Surfaces minérales naturelles,Natural mineral surfaces,Lagopède alpin,True,Mercantour,"Parc national, zone cœur",pn,II,10kmL93E099N635
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",45.02994,6.39756,25.0,2003.0,2018-05-05,5.0,2018,2473682.0,PETELLAZ Audric,19,19.0,Landes ligneuses / broussailles,Woody moorlands,Tétras lyre,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E096N644
Aves,Galliformes,Phasianidae,Alectoris,Alectoris graeca,"Alectoris graeca (Meisner, 1804)",44.3389,6.85833,250.0,2518.0,2018-08-26,8.0,2018,2474055.0,BELLEAU Eric,18,18.0,Prairies naturelles,Natural grasslands and pastures,Perdrix bartavelle,True,Mercantour,"Parc national, zone cœur",pn,II,10kmL93E100N636
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.47595,6.80476,250.0,2170.0,2018-12-22,12.0,2018,2473682.0,BELLEAU Eric,19,19.0,Landes ligneuses / broussailles,Woody moorlands,Tétras lyre,True,Mercantour [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E100N638
Aves,Galliformes,Phasianidae,Alectoris,Alectoris graeca,"Alectoris graeca (Meisner, 1804)",44.89107,6.51593,25.0,2123.0,2018-06-02,6.0,2018,2474055.0,THOMAZEAU Yves,20,20.0,Surfaces minérales naturelles,Natural mineral surfaces,Perdrix bartavelle,True,Ecrins [Aire D'Adhésion]; Massif Du Pelvoux,"Parc national, aire d'adhésion; Site classé selon la loi de 1930",pn; sc,V,10kmL93E097N642
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,"Lagopus muta (Montin, 1781)",44.47595,6.80476,250.0,2475.0,2018-05-20,5.0,2018,5227679.0,BELLEAU Eric,19,19.0,Landes ligneuses / broussailles,Woody moorlands,Lagopède alpin,True,Mercantour [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E100N638
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.67204,6.31283,25.0,2089.0,2018-04-17,4.0,2018,2473682.0,CORAIL Marc,17,17.0,Forêt de conifères,Softwood forest,Tétras lyre,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E096N640
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.72072,6.18931,25.0,1956.0,2018-06-03,6.0,2018,2473682.0,ROQUES Rémy,20,20.0,Surfaces minérales naturelles,Natural mineral surfaces,Tétras lyre,True,Ecrins,"Parc national, zone cœur",pn,II,10kmL93E095N640
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.72072,6.18931,25.0,1934.0,2018-06-03,6.0,2018,2473682.0,LAZARD Julian,20,20.0,Surfaces minérales naturelles,Natural mineral surfaces,Tétras lyre,True,Ecrins,"Parc national, zone cœur",pn,II,10kmL93E095N640
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,"Lagopus muta (Montin, 1781)",44.25331,6.72713,25.0,2411.0,2018-06-16,6.0,2018,5227679.0,BELLEAU Eric,20,20.0,Surfaces minérales naturelles,Natural mineral surfaces,Lagopède alpin,True,Mercantour,"Parc national, zone cœur",pn,II,10kmL93E099N635
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,"Lagopus muta (Montin, 1781)",44.71119,6.50469,25.0,2710.0,2018-09-02,9.0,2018,5227679.0,DUCOS Elie,18,18.0,Prairies naturelles,Natural grasslands and pastures,Lagopède alpin,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E097N640
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.63605,5.99525,25.0,1718.0,2018-09-29,9.0,2018,2473682.0,CORAIL Marc,16,16.0,Forêt de feuillus,Hardwood forest,Tétras lyre,True,Chapitre - Petit Buëch,Réserve biologique intégrale,rb,Ia,10kmL93E093N639
