class,order,family,genus,species,scientificName,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,elevation,eventDate,month,year,speciesKey,recordedBy,geometry,oso_2024,code,label_fr,label_en
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.73902,7.01226,25.0,2157.0,2001-05-30,5.0,2001,2473682.0,ECODIR Observateur non mentionné,POINT (7.01226 44.73902),18,18,Prairies naturelles,Natural grasslands and pastures
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.79706,6.63662,25.0,2350.0,2001-05-27,5.0,2001,2473682.0,AYES,POINT (6.63662 44.79706),20,20,Surfaces minérales naturelles,Natural mineral surfaces
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.79706,6.63662,25.0,2212.0,2006-06-16,6.0,2006,2473682.0,AYES,POINT (6.63662 44.79706),20,20,Surfaces minérales naturelles,Natural mineral surfaces
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.83993,6.70274,250.0,2401.0,2006-04-20,4.0,2006,2473682.0,AYES,POINT (6.70274 44.83993),20,20,Surfaces minérales naturelles,Natural mineral surfaces
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.97899,6.58494,25.0,2155.0,2009-08-06,8.0,2009,2473682.0,GILLOT Philippe,POINT (6.58494 44.97899),18,18,Prairies naturelles,Natural grasslands and pastures
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.84202,6.63954,250.0,1988.0,2006-04-20,4.0,2006,2473682.0,AYES,POINT (6.63954 44.84202),20,20,Surfaces minérales naturelles,Natural mineral surfaces
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",45.0198,6.71464,25.0,1800.0,1983-06-25,6.0,1983,2473682.0,MARSOLLIER Jean-Marc,POINT (6.71464 45.0198),20,20,Surfaces minérales naturelles,Natural mineral surfaces
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.73902,7.01226,25.0,1978.0,2001-05-30,5.0,2001,2473682.0,ECODIR Observateur non mentionné,POINT (7.01226 44.73902),18,18,Prairies naturelles,Natural grasslands and pastures
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.83993,6.70274,250.0,2218.0,2006-05-17,5.0,2006,2473682.0,AYES,POINT (6.70274 44.83993),20,20,Surfaces minérales naturelles,Natural mineral surfaces
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.93196,6.64538,25.0,2200.0,2002-05-09,5.0,2002,2473682.0,NIERMONT Jean-Pierre,POINT (6.64538 44.93196),20,20,Surfaces minérales naturelles,Natural mineral surfaces
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.83993,6.70274,250.0,2263.0,2006-06-23,6.0,2006,2473682.0,AYES,POINT (6.70274 44.83993),20,20,Surfaces minérales naturelles,Natural mineral surfaces
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.84202,6.63954,250.0,2223.0,2006-06-07,6.0,2006,2473682.0,AYES,POINT (6.63954 44.84202),20,20,Surfaces minérales naturelles,Natural mineral surfaces
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.93196,6.64538,25.0,2000.0,2003-06-15,6.0,2003,2473682.0,NIERMONT Jean-Pierre,POINT (6.64538 44.93196),20,20,Surfaces minérales naturelles,Natural mineral surfaces
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.84202,6.63954,250.0,2051.0,2006-05-13,5.0,2006,2473682.0,AYES,POINT (6.63954 44.84202),20,20,Surfaces minérales naturelles,Natural mineral surfaces
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.93196,6.64538,25.0,2200.0,2007-05-16,5.0,2007,2473682.0,NIERMONT Jean-Pierre,POINT (6.64538 44.93196),20,20,Surfaces minérales naturelles,Natural mineral surfaces
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.84202,6.63954,250.0,2053.0,2006-04-20,4.0,2006,2473682.0,AYES,POINT (6.63954 44.84202),20,20,Surfaces minérales naturelles,Natural mineral surfaces
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.97899,6.58494,25.0,2248.0,2003-04-13,4.0,2003,2473682.0,GILLOT Philippe,POINT (6.58494 44.97899),18,18,Prairies naturelles,Natural grasslands and pastures
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.84202,6.63954,250.0,2283.0,2006-06-07,6.0,2006,2473682.0,AYES,POINT (6.63954 44.84202),20,20,Surfaces minérales naturelles,Natural mineral surfaces
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.93196,6.64538,25.0,2000.0,2004-06-16,6.0,2004,2473682.0,NIERMONT Jean-Pierre,POINT (6.64538 44.93196),20,20,Surfaces minérales naturelles,Natural mineral surfaces
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.84202,6.63954,250.0,2052.0,2006-05-13,5.0,2006,2473682.0,AYES,POINT (6.63954 44.84202),20,20,Surfaces minérales naturelles,Natural mineral surfaces
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.73902,7.01226,25.0,1800.0,2001-06-18,6.0,2001,2473682.0,ECODIR Observateur non mentionné,POINT (7.01226 44.73902),18,18,Prairies naturelles,Natural grasslands and pastures
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",45.02397,6.58782,250.0,2050.0,1997-05-19,5.0,1997,2473682.0,GILLOT Philippe,POINT (6.58782 45.02397),18,18,Prairies naturelles,Natural grasslands and pastures
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.84202,6.63954,250.0,2340.0,2006-05-24,5.0,2006,2473682.0,AYES,POINT (6.63954 44.84202),20,20,Surfaces minérales naturelles,Natural mineral surfaces
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.92987,6.70868,25.0,1950.0,1983-06-15,6.0,1983,2473682.0,MARSOLLIER Jean-Marc,POINT (6.70868 44.92987),17,17,Forêt de conifères,Softwood forest
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.84202,6.63954,250.0,1985.0,2006-06-07,6.0,2006,2473682.0,AYES,POINT (6.63954 44.84202),20,20,Surfaces minérales naturelles,Natural mineral surfaces
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.93196,6.64538,25.0,2000.0,2004-05-16,5.0,2004,2473682.0,NIERMONT Jean-Pierre,POINT (6.64538 44.93196),20,20,Surfaces minérales naturelles,Natural mineral surfaces
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.97693,6.6483,25.0,2000.0,1994-03-03,3.0,1994,2473682.0,NIERMONT Jean-Pierre,POINT (6.6483 44.97693),18,18,Prairies naturelles,Natural grasslands and pastures
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.78397,7.01547,25.0,2168.0,2001-05-20,5.0,2001,2473682.0,ECODIR Observateur non mentionné,POINT (7.01547 44.78397),19,19,Landes ligneuses / broussailles,Woody moorlands
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.84202,6.63954,250.0,2135.0,1995-11-04,11.0,1995,2473682.0,AYES,POINT (6.63954 44.84202),20,20,Surfaces minérales naturelles,Natural mineral surfaces
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.79706,6.63662,25.0,2180.0,2006-06-16,6.0,2006,2473682.0,AYES,POINT (6.63662 44.79706),20,20,Surfaces minérales naturelles,Natural mineral surfaces
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.73902,7.01226,25.0,2476.0,2001-06-20,6.0,2001,2473682.0,ECODIR Observateur non mentionné,POINT (7.01226 44.73902),18,18,Prairies naturelles,Natural grasslands and pastures
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.73902,7.01226,25.0,1892.0,2001-05-20,5.0,2001,2473682.0,ECODIR Observateur non mentionné,POINT (7.01226 44.73902),18,18,Prairies naturelles,Natural grasslands and pastures
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.84202,6.63954,250.0,2055.0,2006-05-04,5.0,2006,2473682.0,AYES,POINT (6.63954 44.84202),20,20,Surfaces minérales naturelles,Natural mineral surfaces
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.83993,6.70274,250.0,2129.0,2006-07-03,7.0,2006,2473682.0,AYES,POINT (6.70274 44.83993),20,20,Surfaces minérales naturelles,Natural mineral surfaces
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.73902,7.01226,25.0,2137.0,2001-05-20,5.0,2001,2473682.0,ECODIR Observateur non mentionné,POINT (7.01226 44.73902),18,18,Prairies naturelles,Natural grasslands and pastures
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.83993,6.70274,250.0,2225.0,2001-06-27,6.0,2001,2473682.0,AYES,POINT (6.70274 44.83993),20,20,Surfaces minérales naturelles,Natural mineral surfaces
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.83993,6.70274,250.0,2157.0,2006-06-06,6.0,2006,2473682.0,AYES,POINT (6.70274 44.83993),20,20,Surfaces minérales naturelles,Natural mineral surfaces
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.84202,6.63954,250.0,2004.0,2006-05-13,5.0,2006,2473682.0,AYES,POINT (6.63954 44.84202),20,20,Surfaces minérales naturelles,Natural mineral surfaces
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.84202,6.63954,250.0,2042.0,2006-05-13,5.0,2006,2473682.0,AYES,POINT (6.63954 44.84202),20,20,Surfaces minérales naturelles,Natural mineral surfaces
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.83993,6.70274,250.0,2159.0,2002-09-18,9.0,2002,2473682.0,AYES,POINT (6.70274 44.83993),20,20,Surfaces minérales naturelles,Natural mineral surfaces
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.83993,6.70274,250.0,2169.0,2006-06-23,6.0,2006,2473682.0,AYES,POINT (6.70274 44.83993),20,20,Surfaces minérales naturelles,Natural mineral surfaces
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.80113,6.5103,25.0,1800.0,1992-05-05,5.0,1992,2473682.0,PARC NATIONAL DES ECRINS Observateur non mentionné,POINT (6.5103 44.80113),17,17,Forêt de conifères,Softwood forest
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.7675,6.12873,25.0,2225.0,2020-07-10,7.0,2020,2473682.0,BRAHIM Julia;LECUYER Clément,POINT (6.12873 44.7675),18,18,Prairies naturelles,Natural grasslands and pastures
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.98301,6.45821,25.0,2146.0,2020-03-14,3.0,2020,2473682.0,COURSIER Cyril,POINT (6.45821 44.98301),18,18,Prairies naturelles,Natural grasslands and pastures
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.80113,6.5103,25.0,1923.0,2020-05-04,5.0,2020,2473682.0,MAILLET Thierry,POINT (6.5103 44.80113),17,17,Forêt de conifères,Softwood forest
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.80113,6.5103,25.0,2269.0,2020-05-06,5.0,2020,2473682.0,MAILLET Thierry,POINT (6.5103 44.80113),17,17,Forêt de conifères,Softwood forest
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.67204,6.31283,25.0,1892.0,2020-07-17,7.0,2020,2473682.0,IDZACK Leo;PAPET Rodolphe,POINT (6.31283 44.67204),17,17,Forêt de conifères,Softwood forest
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.81598,6.00484,25.0,1871.0,2020-10-07,10.0,2020,2473682.0,PIN Jeremie,POINT (6.00484 44.81598),18,18,Prairies naturelles,Natural grasslands and pastures
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.62707,6.31018,25.0,2241.0,2020-06-11,6.0,2020,2473682.0,MIKALEF Diaghilé;BULLE Tommy;LECUYER Clément,POINT (6.31018 44.62707),18,18,Prairies naturelles,Natural grasslands and pastures
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.76387,6.255,25.0,1633.0,2020-04-19,4.0,2020,2473682.0,PAPET Rodolphe,POINT (6.255 44.76387),18,18,Prairies naturelles,Natural grasslands and pastures
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.81425,6.06804,25.0,1954.0,2020-10-21,10.0,2020,2473682.0,PIN Jeremie,POINT (6.06804 44.81425),19,19,Landes ligneuses / broussailles,Woody moorlands
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.6642,6.5649,25.0,2328.0,2020-10-29,10.0,2020,2473682.0,BOUCHE Michel;NANS Denis,POINT (6.5649 44.6642),17,17,Forêt de conifères,Softwood forest
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.72072,6.18931,25.0,1994.0,2020-10-19,10.0,2020,2473682.0,BRAHIM Julia;CHAURIN Rémi;MIKALEF Diaghilé;LECUYER Clément,POINT (6.18931 44.72072),20,20,Surfaces minérales naturelles,Natural mineral surfaces
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.48634,6.49074,25.0,1943.0,2020-10-11,10.0,2020,2473682.0,NANS Denis,POINT (6.49074 44.48634),17,17,Forêt de conifères,Softwood forest
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.85382,6.26021,25.0,1878.0,2020-06-16,6.0,2020,2473682.0,LECUYER Clément;PIN Jeremie,POINT (6.26021 44.85382),20,20,Surfaces minérales naturelles,Natural mineral surfaces
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.67204,6.31283,25.0,2016.0,2020-03-14,3.0,2020,2473682.0,PAPET Rodolphe,POINT (6.31283 44.67204),17,17,Forêt de conifères,Softwood forest
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.80113,6.5103,25.0,2106.0,2020-07-09,7.0,2020,2473682.0,IMBERDIS Ludovic,POINT (6.5103 44.80113),17,17,Forêt de conifères,Softwood forest
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.67204,6.31283,25.0,1802.0,2020-07-17,7.0,2020,2473682.0,PAPET Rodolphe;IDZACK Leo,POINT (6.31283 44.67204),17,17,Forêt de conifères,Softwood forest
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.48832,6.42792,25.0,2078.0,2020-10-07,10.0,2020,2473682.0,BOUCHE Michel;LOMBARD Jean-françois,POINT (6.42792 44.48832),17,17,Forêt de conifères,Softwood forest
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",45.03186,6.33413,25.0,2194.0,2020-11-05,11.0,2020,2473682.0,TOURNIER Aïla,POINT (6.33413 45.03186),18,18,Prairies naturelles,Natural grasslands and pastures
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.67204,6.31283,25.0,1828.0,2020-07-17,7.0,2020,2473682.0,PAPET Rodolphe;IDZACK Leo,POINT (6.31283 44.67204),17,17,Forêt de conifères,Softwood forest
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.66622,6.50189,25.0,2384.0,2020-06-12,6.0,2020,2473682.0,BOUCHE Michel,POINT (6.50189 44.66622),18,18,Prairies naturelles,Natural grasslands and pastures
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.85194,6.32345,25.0,2194.0,2020-05-20,5.0,2020,2473682.0,WARLUZELLE Olivier,POINT (6.32345 44.85194),20,20,Surfaces minérales naturelles,Natural mineral surfaces
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.62322,6.43613,25.0,1928.0,2020-05-18,5.0,2020,2473682.0,LEFRANçOIS Olivier,POINT (6.43613 44.62322),18,18,Prairies naturelles,Natural grasslands and pastures
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.85746,6.13374,25.0,1972.0,2020-05-18,5.0,2020,2473682.0,JENDOUBI Samy,POINT (6.13374 44.85746),18,18,Prairies naturelles,Natural grasslands and pastures
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.67014,6.37585,25.0,2105.0,2020-04-17,4.0,2020,2473682.0,PAPET Rodolphe,POINT (6.37585 44.67014),18,18,Prairies naturelles,Natural grasslands and pastures
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.81598,6.00484,25.0,1929.0,2020-10-07,10.0,2020,2473682.0,PIN Jeremie,POINT (6.00484 44.81598),18,18,Prairies naturelles,Natural grasslands and pastures
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.81598,6.00484,25.0,1905.0,2020-09-30,9.0,2020,2473682.0,PIN Jeremie,POINT (6.00484 44.81598),18,18,Prairies naturelles,Natural grasslands and pastures
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.72072,6.18931,25.0,2014.0,2020-11-03,11.0,2020,2473682.0,CORAIL Marc,POINT (6.18931 44.72072),20,20,Surfaces minérales naturelles,Natural mineral surfaces
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.75616,6.50749,25.0,2115.0,2020-05-06,5.0,2020,2473682.0,MAILLET Thierry,POINT (6.50749 44.75616),17,17,Forêt de conifères,Softwood forest
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.81068,6.19442,25.0,1695.0,2020-09-30,9.0,2020,2473682.0,LECUYER Clément;BRAHIM Julia,POINT (6.19442 44.81068),18,18,Prairies naturelles,Natural grasslands and pastures
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.58396,6.24462,25.0,2039.0,2020-05-16,5.0,2020,2473682.0,IMBERDIS Ludovic,POINT (6.24462 44.58396),17,17,Forêt de conifères,Softwood forest
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.48634,6.49074,25.0,2194.0,2020-11-30,11.0,2020,2473682.0,BOUCHE Michel,POINT (6.49074 44.48634),17,17,Forêt de conifères,Softwood forest
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.98301,6.45821,25.0,2206.0,2020-11-04,11.0,2020,2473682.0,BERGEON Jean-Pierre,POINT (6.45821 44.98301),18,18,Prairies naturelles,Natural grasslands and pastures
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.71317,6.44162,25.0,2279.0,2020-05-19,5.0,2020,2473682.0,DUPUIS Etienne,POINT (6.44162 44.71317),18,18,Prairies naturelles,Natural grasslands and pastures
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.67391,6.2498,25.0,1802.0,2020-09-03,9.0,2020,2473682.0,CORAIL Marc,POINT (6.2498 44.67391),13,13,Prairies,Grasslands
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.67204,6.31283,25.0,1808.0,2020-05-19,5.0,2020,2473682.0,CORTOT Hervé,POINT (6.31283 44.67204),17,17,Forêt de conifères,Softwood forest
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.58209,6.30754,25.0,1961.0,2020-08-17,8.0,2020,2473682.0,BOUCHE Michel,POINT (6.30754 44.58209),18,18,Prairies naturelles,Natural grasslands and pastures
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.67204,6.31283,25.0,1831.0,2020-07-17,7.0,2020,2473682.0,IDZACK Leo;PAPET Rodolphe,POINT (6.31283 44.67204),17,17,Forêt de conifères,Softwood forest
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.67391,6.2498,25.0,1891.0,2020-11-10,11.0,2020,2473682.0,CORAIL Marc,POINT (6.2498 44.67391),13,13,Prairies,Grasslands
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.75616,6.50749,25.0,2011.0,2020-02-07,2.0,2020,2473682.0,SEIGNEMARTIN Aurore,POINT (6.50749 44.75616),17,17,Forêt de conifères,Softwood forest
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.80113,6.5103,25.0,1991.0,2020-11-12,11.0,2020,2473682.0,MAILLET Thierry,POINT (6.5103 44.80113),17,17,Forêt de conifères,Softwood forest
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.62707,6.31018,25.0,1805.0,2020-05-25,5.0,2020,2473682.0,COULON Mireille,POINT (6.31018 44.62707),18,18,Prairies naturelles,Natural grasslands and pastures
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.98301,6.45821,25.0,2070.0,2020-10-05,10.0,2020,2473682.0,BERGEON Jean-Pierre,POINT (6.45821 44.98301),18,18,Prairies naturelles,Natural grasslands and pastures
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.67204,6.31283,25.0,1842.0,2020-07-17,7.0,2020,2473682.0,IDZACK Leo;PAPET Rodolphe,POINT (6.31283 44.67204),17,17,Forêt de conifères,Softwood forest
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.80113,6.5103,25.0,1915.0,2020-09-22,9.0,2020,2473682.0,COMBRISSON Damien,POINT (6.5103 44.80113),17,17,Forêt de conifères,Softwood forest
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.48832,6.42792,25.0,1918.0,2020-06-12,6.0,2020,2473682.0,LEFRANçOIS Olivier,POINT (6.42792 44.48832),17,17,Forêt de conifères,Softwood forest
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",45.03374,6.2707,25.0,2020.0,2020-11-20,11.0,2020,2473682.0,BELLO Anne,POINT (6.2707 45.03374),18,18,Prairies naturelles,Natural grasslands and pastures
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.80113,6.5103,25.0,2006.0,2020-05-04,5.0,2020,2473682.0,MAILLET Thierry,POINT (6.5103 44.80113),17,17,Forêt de conifères,Softwood forest
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.80311,6.44713,25.0,2194.0,2020-09-17,9.0,2020,2473682.0,DUPUIS Etienne,POINT (6.44713 44.80311),18,18,Prairies naturelles,Natural grasslands and pastures
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.48832,6.42792,25.0,2132.0,2020-09-11,9.0,2020,2473682.0,NANS Denis,POINT (6.42792 44.48832),17,17,Forêt de conifères,Softwood forest
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.81598,6.00484,25.0,1806.0,2020-09-12,9.0,2020,2473682.0,PIN Jeremie,POINT (6.00484 44.81598),18,18,Prairies naturelles,Natural grasslands and pastures
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.71119,6.50469,25.0,2055.0,2020-11-10,11.0,2020,2473682.0,TELMON Jean-Philippe,POINT (6.50469 44.71119),18,18,Prairies naturelles,Natural grasslands and pastures
